palette_size,presence_threshold,left_family_id,right_family_id,case_count,support,left_to_right_probability,right_to_left_probability,jaccard,lift,pmi
16,0.02,color_04,color_06,85,0.5214723926380368,0.5743243243243243,0.85,0.5214723926380368,0.9361486486486486,-0.09519046503489532
16,0.02,color_04,color_07,80,0.49079754601226994,0.5405405405405406,0.975609756097561,0.5333333333333333,1.0744891232696112,0.10365087887140662
16,0.02,color_04,color_08,61,0.37423312883435583,0.41216216216216217,0.8591549295774648,0.3860759493670886,0.946231442710316,-0.07973499333966792
16,0.02,color_04,color_09,101,0.6196319018404908,0.6824324324324325,0.8706896551724138,0.6196319018404908,0.95893522833178,-0.060494723773649665
16,0.02,color_04,color_10,130,0.7975460122699386,0.8783783783783784,0.9774436090225563,0.8609271523178808,1.0765088396667344,0.10636016612939266
16,0.02,color_04,color_11,135,0.8282208588957055,0.9121621621621622,0.9712230215827338,0.8881578947368421,1.0696577872836865,0.09714931292945121
16,0.02,color_04,color_12,134,0.8220858895705522,0.9054054054054054,0.9115646258503401,0.8322981366459627,1.003952932524361,0.005691634223535697
16,0.02,color_05,color_06,33,0.20245398773006135,0.7674418604651163,0.33,0.3,1.2509302325581395,0.32300132911270835
16,0.02,color_05,color_07,19,0.1165644171779141,0.4418604651162791,0.23170731707317074,0.1792452830188679,0.8783323879750425,-0.18716109164551858
16,0.02,color_05,color_08,24,0.147239263803681,0.5581395348837209,0.3380281690140845,0.26666666666666666,1.2813625941696694,0.35767878074545395
16,0.02,color_05,color_09,34,0.2085889570552147,0.7906976744186046,0.29310344827586204,0.272,1.1110665597433842,0.151945245651747
16,0.02,color_05,color_10,33,0.20245398773006135,0.7674418604651163,0.24812030075187969,0.23076923076923078,0.9405490470361952,-0.0884249166137564
16,0.02,color_05,color_11,37,0.22699386503067484,0.8604651162790697,0.26618705035971224,0.25517241379310346,1.0090346327589093,0.012975692434422113
16,0.02,color_05,color_12,41,0.25153374233128833,0.9534883720930233,0.2789115646258503,0.2751677852348993,1.0572694193956653,0.08034305931069902
16,0.02,color_06,color_07,38,0.2331288343558282,0.38,0.4634146341463415,0.2638888888888889,0.7553658536585365,-0.40475252671814554
16,0.02,color_06,color_08,50,0.3067484662576687,0.5,0.704225352112676,0.4132231404958678,1.147887323943662,0.19898103472639553
16,0.02,color_06,color_09,78,0.4785276073619632,0.78,0.6724137931034483,0.5652173913043478,1.0960344827586208,0.13229318819102923
16,0.02,color_06,color_10,74,0.4539877300613497,0.74,0.556390977443609,0.46540880503144655,0.9069172932330827,-0.14095710541588702
16,0.02,color_06,color_11,83,0.50920245398773,0.83,0.5971223021582733,0.532051282051282,0.9733093525179854,-0.03902967692023006
16,0.02,color_06,color_12,96,0.588957055214724,0.96,0.6530612244897959,0.6357615894039735,1.0644897959183675,0.09016212034114479
16,0.02,color_07,color_08,36,0.22085889570552147,0.43902439024390244,0.5070422535211268,0.3076923076923077,1.0079010649261424,0.011354031550624416
16,0.02,color_07,color_09,56,0.34355828220858897,0.6829268292682927,0.4827586206896552,0.39436619718309857,0.9596299411269975,-0.059449923456974106
16,0.02,color_07,color_10,76,0.4662576687116564,0.926829268292683,0.5714285714285714,0.5467625899280576,1.1358885017421603,0.18382122755538974
16,0.02,color_07,color_11,72,0.44171779141104295,0.8780487804878049,0.5179856115107914,0.48322147651006714,1.0296543253202317,0.04216007833179892
16,0.02,color_07,color_12,68,0.4171779141104294,0.8292682926829268,0.46258503401360546,0.422360248447205,0.9195287871246058,-0.12103335397303129
